query_id,query,query_run,passage_id,passage,generated_answer
query_1,What is SM94?,3,[8],"- SM94 M7: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Fix Location(QP  level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: LSC
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: LSC Jig
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: A long, narrow indentation along the edge of the unit.
- Potential RC/潜在根源: Magnetic force caused contact mark
- Improvement Action/改进行动: 1.Magnetic force distribution optimization and re-start validation for SM94

- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_1,What is SM94?,3,[9],"image from SM94 M7: Potential RC & YIP/潜在原因及改进 at row 28, column 6. Related text: 1：Fix Location(QP  level)：LSC：Environment/环境：LSC Jig：Defect mapping/缺陷分布(example)：A long, narrow indentation along the edge of the unit.：Magnetic force caused contact mark：1.Magnetic force distribution optimization and re-start validation for SM94：Historical investigation report/历史调查报告.",
query_1,What is SM94?,3,[10],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 4
- Distribution/分布: Fix Location(unit level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: ETS
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: Tester fixture
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the units   
The dent on SR surface looks not smooth with slight broken/scratch/crack,and looks more white than dent caused SLY/SXP
- Potential RC/潜在根源: FM on E-test fixture
- Improvement Action/改进行动: 1.Modify fixture structure to reduce contact area;
2.first 2 panels and mid-process inspection per lot to reduce potential impact scope;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_1,What is SM94?,3,[11],"image from SM94 M3: Potential RC & YIP/潜在原因及改进 at row 30, column 6. Related text: 2：Fix Location(unit level)：SLY：Method/法：Lamination module：Defect mapping/缺陷分布：Dent on unit fixed area, but random on full panel mapping;：In areas with dense circuitry or very low copper density (such as notch holes or max voids), SR may not be able to fill the gaps.：increase stage2(SUS) pressure, temp or press time;：Historical investigation report/历史调查报告.",
query_1,What is SM94?,3,[12],"image from SM94 M1: Potential RC & YIP/潜在原因及改进 at row 31, column 6. Related text: 4：Fix Location(unit level)：ETS：Environment/环境：Tester fixture：Defect mapping/缺陷分布(example)：Dent on fixed location of the units   
The dent on SR surface looks not smooth with slight broken/scratch/crack,and looks more white than dent caused SLY/SXP：FM on E-test fixture：1.Modify fixture structure to reduce contact area;
2.first 2 panels and mid-process inspection per lot to reduce potential impact scope;：Historical investigation report/历史调查报告.",
query_1,What is SM94?,3,[13],"image from SM94 M3: Potential RC & YIP/潜在原因及改进 at row 29, column 6. Related text: 1：defect at unit edge,and defect units at panel edge：BLY：Method/法：Lamination module：Defect mapping/缺陷分布：Unit edge undulation at full panels edge：BLY use High Temp recipe then lead to  ABF serious bleed out/undulation on the edge of the panel：1.BLY reduce High Temp recipe layer;
2.add Laser trimming to remove ABF bleed out;：Historical investigation report/历史调查报告.",
query_1,What is SM94?,3,[14],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 2
- Distribution/分布: Fix Location(FP Level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: SXP
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: Exposure  table
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack
- Potential RC/潜在根源: FM or SR residue on SXP table
- Improvement Action/改进行动: 1.Control sticky paper peeling frequency to clean SR residue;
2.Regular machine PM to clean FM,and to reduce parts abrasion;
3.Control environment FM by APC chart;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_1,What is SM94?,3,[15],"- SM94 M1: Defect Information/缺陷详情
- Defect Information/缺陷详情: Defect Code/缺陷代码：SM94；Defect decription/缺陷描述：Visual discernable depression on the solder resist. Surface.
可辨别的在阻焊上的凹陷.；Mode/模式：M1；Mode description/模式描述：Dent on all Plastic Body Area (including SR under BGA/LGA Pad) and C4 Area
所有阻焊区域（包含LGA/BGA）SR正反面和C4区域；Owner process/责任制程：SLY；Owner department/责任部门：SRSF；Customer/客户：All；Product Group/产品：All",
query_1,What is SM94?,3,[16],"- SM94 M3: Defect Criteria/缺陷标准
- Defect Criteria/缺陷标准: Reject for single SR dent >40mils in any direction and visible at POR inspection magnification. 凹陷长>1mm且POR倍数下可见.
1)Only the dent on SR  be scraped as SM94.只有阻焊上的凹陷报废代码为SM94.
2) If the defect is dent as FM drop out and  no exposed underlying material should be scraped as SM94.若凹陷为异物掉落且未露底材报废代码为SM94.
3) If The AVI machine  and FI has found defect（dent SM94）need follow below reject standard如果AVI设备和FI目检发现SM94(凹陷）需要参照以下拒绝标准:_x000B_a. The dent on  Plastic Body and >1mm.在大铜面上且>1mm,_x000B_b. The dent cross two metal traces  >1mm. 跨越两条线>1mm_x000B_4)LSC Area reject criterial follow Plastic Body./LSC区域报废标准遵循组焊区规范 
Note:/备注
Accept SR Dent if there is no SR Damage/Crack, No underlying metal expose/inner layer is deformed/damaged regardless of size./如果没有SR 损伤/裂纹可接受SR 凹陷。不允许任意尺寸的暴露金属材料/内层线路变形或损伤",
query_1,What is SM94?,3,[17],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 3
- Distribution/分布: Fix Location(QP  level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: UBY/LSC
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: BPR,FPR,INR,BOI table
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the Quarter panels.   
The dent on SR surface looks not smooth with slight broken/scratch/crack,and looks more white than dent caused SLY/SXP
- Potential RC/潜在根源: FM left on UBY/LSC table
- Improvement Action/改进行动: 1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Each set up check and clean table;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_1,What is SM94?,3,[18],"- SM94 M1: Defect Criteria/缺陷标准
- Defect Criteria/缺陷标准: Reject for single SR dent >40mils in any direction and visible at POR inspection magnification. 凹陷长>1mm且POR倍数下可见.
1)Only the dent on SR  be scraped as SM94.只有阻焊上的凹陷报废代码为SM94.
2) If the defect is dent as FM drop out and  no exposed underlying material should be scraped as SM94.若凹陷为异物掉落且未露底材报废代码为SM94.
3) If The AVI machine  and FI has found defect（dent SM94）need follow below reject standard如果AVI设备和FI目检发现SM94(凹陷）需要参照以下拒绝标准:_x000B_a. The dent on  Plastic Body and >1mm.在大铜面上且>1mm,_x000B_b. The dent cross two metal traces  >1mm. 跨越两条线>1mm_x000B_4)LSC Area reject criterial follow Plastic Body./LSC区域报废标准遵循组焊区规范 
Note:/备注
Accept SR Dent if there is no SR Damage/Crack, No underlying metal expose/inner layer is deformed/damaged regardless of size./如果没有SR 损伤/裂纹可接受SR 凹陷。不允许任意尺寸的暴露金属材料/内层线路变形或损伤",
query_1,What is SM94?,3,[19],"image from SM94 M1: Potential RC & YIP/潜在原因及改进 at row 29, column 6. Related text: 2：Fix Location(FP Level)：SXP：Environment/环境：Exposure  table：Defect mapping/缺陷分布(example)：Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack：FM or SR residue on SXP table：1.Control sticky paper peeling frequency to clean SR residue;
2.Regular machine PM to clean FM,and to reduce parts abrasion;
3.Control environment FM by APC chart;：Historical investigation report/历史调查报告.",
query_1,What is SM94?,3,[20],"- SM94 M3: Potential RC & YIP/潜在原因及改进
- No.: 2
- Distribution/分布: Fix Location(unit level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: SLY
- Type/类别
(5M1E): Method/法
- Sub-factor/子因数: Lamination module
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: Dent on unit fixed area, but random on full panel mapping;
- Potential RC/潜在根源: In areas with dense circuitry or very low copper density (such as notch holes or max voids), SR may not be able to fill the gaps.
- Improvement Action/改进行动: increase stage2(SUS) pressure, temp or press time;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_1,What is SM94?,3,[21],"image from SM94 M1: Potential RC & YIP/潜在原因及改进 at row 30, column 6. Related text: 3：Fix Location(QP  level)：UBY/LSC：Environment/环境：BPR,FPR,INR,BOI table：Defect mapping/缺陷分布(example)：Dent on fixed location of the Quarter panels.   
The dent on SR surface looks not smooth with slight broken/scratch/crack,and looks more white than dent caused SLY/SXP：FM left on UBY/LSC table：1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Each set up check and clean table;：Historical investigation report/历史调查报告.",
query_1,What is SM94?,3,[22],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Fix Location(QP  level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: UBY/LSC
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: BPR,FPR,INR,BOI table
SPR,SPI,CCM table
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the Quarter panels.   
The dent on SR surface looks not smooth with slight broken/scratch/crack,and looks more white than dent caused SLY/SXP
- Potential RC/潜在根源: FM left on UBY/LSC table
- Improvement Action/改进行动: 1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Each set up check and clean table;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_1,What is SM94?,3,[23],"image from SM94 M3: Defect picture/缺陷图片 at row 16, column 1.",
query_1,What is SM94?,3,[24],"image from SM94 M3: Defect picture/缺陷图片 at row 16, column 5.",
query_1,What is SM94?,3,[25],"- Template: Potential RC & YIP/潜在原因及改进
- No.: 4
- Distribution/分布: Fix Location
- Potential Impact Factor(Process)/潜在影响因素(制程）: BLY
- Type/类别
(5M1E): Method/法
- Sub-factor/子因数: Lamination module
- Potential RC/潜在根源: XXXXXXXXXXXXXX
- Improvement Action/改进行动: XXXXXXXXXXXXXXX
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_1,What is SM94?,3,[26],"image from SM94 M3: Defect picture/缺陷图片 at row 17, column 7.",
query_1,What is SM94?,3,[27],"image from SM94 M3: Defect picture/缺陷图片 at row 17, column 6.",
query_1,What is SM94?,3,[28],"image from SM94 M3: Defect picture/缺陷图片 at row 16, column 3.",
query_1,What is SM94?,3,[29],"image from SM94 M3: Defect picture/缺陷图片 at row 16, column 3.",
query_1,What is SM94?,3,[30],"- SM94 M6: Defect Information/缺陷详情
- Defect Information/缺陷详情: Defect Code/缺陷代码：SM94；Defect decription/缺陷描述：Visual discernable depression on the solder resist. Surface.
可辨别的在阻焊上的凹陷.；Mode/模式：M1；Mode description/模式描述：Dent on all Plastic Body Area (including SR under BGA/LGA Pad) and C4 Area
所有阻焊区域（包含LGA/BGA）SR正反面和C4区域；Owner process/责任制程：LSC/UBY/ETS；Owner department/责任部门：Assy；Customer/客户：All；Product Group/产品：All",
query_2,Please provide the detailed root cause of SM94 M3.,1,[1],"- SM94 M3: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: defect at unit edge,and defect units at panel edge
- Potential Impact Factor(Process)/潜在影响因素(制程）: BLY
- Type/类别
(5M1E): Method/法
- Sub-factor/子因数: Lamination module
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: Unit edge undulation at full panels edge
- Potential RC/潜在根源: BLY use High Temp recipe then lead to  ABF serious bleed out/undulation on the edge of the panel
- Improvement Action/改进行动: 1.BLY reduce High Temp recipe layer;
2.add Laser trimming to remove ABF bleed out;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告","Based on the provided knowledge base, there are multiple potential root causes (RC) identified for the SM94 M3 defect, depending on the specific distribution pattern and process factor involved:

1.  **Unit Edge Undulation (BLY Process):** For defects characterized by undulation at the unit edge and defect units at the panel edge, the root cause is identified as the BLY process using a High Temperature recipe, which leads to serious ABF bleed-out and undulation on the edge of the panel [ID:0][ID:8].

2.  **Dents in Fixed Unit Areas (SLY Process):** For defects appearing as dents on a fixed area of the unit (though random on the full panel), the root cause is that in areas with dense circuitry or very low copper density (such as notch holes or max voids), the Solder Resist (SR) may not be able to fill the gaps [ID:7][ID:12].

3.  **General Defect Description:** The defect is generally described as a visual discernable depression on the solder resist surface, with the mode described as undulation on the top side SR (tidy and regular unflat), and the responsible processes are identified as SLY and BLY [ID:14]. [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]"
query_2,Please provide the detailed root cause of SM94 M3.,1,[2],"- CU64 M3: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Column
- Potential Impact Factor(Process)/潜在影响因素(制程）: ADP/PAR
- Type/类别
(5M1E): Machine/机
- Sub-factor/子因数: Roller shift
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: 1.The direction of the trace lifting match the direction of panel production in the tool
2. Defect maping normmaly is fix column on the B side 
- Potential RC/潜在根源: Roller shift, contacting the panel graphic area
- Improvement Action/改进行动: 1.Production arrange 1 lot/day to scan inline monitor
2.MNT daily check roller performance
3.Outgoing material inspection 2lots/per shift
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_2,Please provide the detailed root cause of SM94 M3.,1,[3],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 3
- Distribution/分布: Fix Location(QP  level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: UBY/LSC
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: BPR,FPR,INR,BOI table
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the Quarter panels.   
The dent on SR surface looks not smooth with slight broken/scratch/crack,and looks more white than dent caused SLY/SXP
- Potential RC/潜在根源: FM left on UBY/LSC table
- Improvement Action/改进行动: 1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Each set up check and clean table;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_2,Please provide the detailed root cause of SM94 M3.,1,[4],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 2
- Distribution/分布: Fix Location(FP Level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: SXP
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: Exposure  table
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack
- Potential RC/潜在根源: FM or SR residue on SXP table
- Improvement Action/改进行动: 1.Control sticky paper peeling frequency to clean SR residue;
2.Regular machine PM to clean FM,and to reduce parts abrasion;
3.Control environment FM by APC chart;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_2,Please provide the detailed root cause of SM94 M3.,1,[5],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 5
- Distribution/分布: Random
- Potential Impact Factor(Process)/潜在影响因素(制程）: SLY
- Type/类别
(5M1E): Mateiral/料
- Sub-factor/子因数: Carrier film
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: dense small dents on unit,random on full panels
- Potential RC/潜在根源: 1.abnormal protrusion or FM in the Carrier film;
2.FM from carrier film
- Improvement Action/改进行动: 1.Carrier film supplier improve film surface performance;
2.Clean FM from carrier film before installation;
3.Clean stage after carrier film installation
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_2,Please provide the detailed root cause of SM94 M3.,1,[6],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Fix Location(FP Level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: SLY
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: SLY Lamination rubber/Flatten stage
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack
- Potential RC/潜在根源: FM attach on rubber/SUS stage etc. which is not easy to remove.Panels touch on the stage/rubber, caused dent. 
- Improvement Action/改进行动: 1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Collect FM: add sticky paper above and around rubber/SUS stage;
3.Clean FM from rubber/SUS stage towards one direction to avoid contaminate again;
4.Inspect first 2 panels per lot to reduce potential impact scope;
5.Control environment FM by APC chart;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_2,Please provide the detailed root cause of SM94 M3.,1,[7],"- SM94 M1: Potential RC & YIP/潜在原因及改进
- No.: 4
- Distribution/分布: Fix Location(unit level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: ETS
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: Tester fixture
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: Dent on fixed location of the units   
The dent on SR surface looks not smooth with slight broken/scratch/crack,and looks more white than dent caused SLY/SXP
- Potential RC/潜在根源: FM on E-test fixture
- Improvement Action/改进行动: 1.Modify fixture structure to reduce contact area;
2.first 2 panels and mid-process inspection per lot to reduce potential impact scope;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_2,Please provide the detailed root cause of SM94 M3.,1,[8],"image from SM94 M3: Potential RC & YIP/潜在原因及改进 at row 30, column 6. Related text: 2：Fix Location(unit level)：SLY：Method/法：Lamination module：Defect mapping/缺陷分布：Dent on unit fixed area, but random on full panel mapping;：In areas with dense circuitry or very low copper density (such as notch holes or max voids), SR may not be able to fill the gaps.：increase stage2(SUS) pressure, temp or press time;：Historical investigation report/历史调查报告.",
query_2,Please provide the detailed root cause of SM94 M3.,1,[9],"image from SM94 M3: Potential RC & YIP/潜在原因及改进 at row 29, column 6. Related text: 1：defect at unit edge,and defect units at panel edge：BLY：Method/法：Lamination module：Defect mapping/缺陷分布：Unit edge undulation at full panels edge：BLY use High Temp recipe then lead to  ABF serious bleed out/undulation on the edge of the panel：1.BLY reduce High Temp recipe layer;
2.add Laser trimming to remove ABF bleed out;：Historical investigation report/历史调查报告.",
query_2,Please provide the detailed root cause of SM94 M3.,1,[10],"image from AU41 M3: Potential RC & YIP/潜在原因及改进 at row 29, column 6. Related text: 1：Random：ENEPIG：Mateiral/料：SR  residue on Pad surface：Defect mapping/缺陷分布：Pad discoloration, impacted large area, can not be removed, RC is SR residue, caused by SR Dev, Under the magnifying glass, it is confirmed that there is obvious unevenness
pad变色，大面积受影响，洗不掉，RC是SR残留物，由SR Dev引起，放大镜下确认有明显的凹凸不平：Long Q_Time or over cure cause film/Ink can't  be removed  by SR Dev：1. define Lam to SXP Q_Time limit.
2. define Lam over cure re_work flow.
3.Add SLY offline alarm function for machine stop：SRSF - Au41  M3 History Report-001.",
query_2,Please provide the detailed root cause of SM94 M3.,1,[11],"- CU64 M3: Potential RC & YIP/潜在原因及改进
- No.: 2
- Distribution/分布: Column
- Potential Impact Factor(Process)/潜在影响因素(制程）: ADP/PAR/APC
- Type/类别
(5M1E): Machine/机
- Sub-factor/子因数: unloader Hirata shutter
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: 
Defect maping normmaly is fix column on the B side 
- Potential RC/潜在根源: 3D printed forks are not durable and are easily worn out,wear fork touch the panel when moving caused trace lifting
- Improvement Action/改进行动: Use the original factory fork
- Historical investigation report/历史调查报告: Buildup-CU64 M3 History Report",
query_2,Please provide the detailed root cause of SM94 M3.,1,[12],"- SM94 M6: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Fix Location(QP  level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: UBY
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: Uball Jig
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: A long, narrow indentation along the edge of the unit.
- Potential RC/潜在根源: Magnetic force caused contact mark
- Improvement Action/改进行动: 1.Magnetic force distribution optimization and re-start validation for SM94

- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_2,Please provide the detailed root cause of SM94 M3.,1,[13],"- SM94 M3: Potential RC & YIP/潜在原因及改进
- No.: 2
- Distribution/分布: Fix Location(unit level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: SLY
- Type/类别
(5M1E): Method/法
- Sub-factor/子因数: Lamination module
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: Dent on unit fixed area, but random on full panel mapping;
- Potential RC/潜在根源: In areas with dense circuitry or very low copper density (such as notch holes or max voids), SR may not be able to fill the gaps.
- Improvement Action/改进行动: increase stage2(SUS) pressure, temp or press time;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_2,Please provide the detailed root cause of SM94 M3.,1,[14],"- SM94 M7: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Fix Location(QP  level)
- Potential Impact Factor(Process)/潜在影响因素(制程）: LSC
- Type/类别
(5M1E): Environment/环境
- Sub-factor/子因数: LSC Jig
- Defect mapping/缺陷分布(example): Defect mapping/缺陷分布(example)
- Defect further description/缺陷深入阐述: A long, narrow indentation along the edge of the unit.
- Potential RC/潜在根源: Magnetic force caused contact mark
- Improvement Action/改进行动: 1.Magnetic force distribution optimization and re-start validation for SM94

- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_2,Please provide the detailed root cause of SM94 M3.,1,[15],"- SM94 M3: Defect Information/缺陷详情
- Defect Information/缺陷详情: Defect Code/缺陷代码：SM94；Defect decription/缺陷描述：Visual discernable depression on the solder resist. Surface.
可辨别的在阻焊上的凹陷.；Mode/模式：M3；Mode description/模式描述：Undulation on Top side SR(tidy and regular unflat)
正面SR有规则性的不平整凹陷；Owner process/责任制程：SLY/BLY；Owner department/责任部门：SRSF/Build Up；Customer/客户：All；Product Group/产品：All( Build Up: IKx)",
query_2,Please provide the detailed root cause of SM94 M3.,1,[16],"image from SM94 M1: Potential RC & YIP/潜在原因及改进 at row 28, column 6. Related text: 1：Fix Location(FP Level)：SLY：Environment/环境：SLY Lamination rubber/Flatten stage：Defect mapping/缺陷分布(example)：Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack：FM attach on rubber/SUS stage etc. which is not easy to remove.Panels touch on the stage/rubber, caused dent.：1.Regular machine PM to clean FM,and to reduce parts abrasion;
2.Collect FM: add sticky paper above and around rubber/SUS stage;
3.Clean FM from rubber/SUS stage towards one direction to avoid contaminate again;
4.Inspect first 2 panels per lot to reduce potential impact scope;
5.Control environment FM by APC chart;：Historical investigation report/历史调查报告.",
query_2,Please provide the detailed root cause of SM94 M3.,1,[17],"image from CU64 M3: Potential RC & YIP/潜在原因及改进 at row 30, column 6. Related text: 2：Column：ADP/PAR/APC：Machine/机：unloader Hirata shutter：Defect mapping/缺陷分布：Defect maping normmaly is fix column on the B side：3D printed forks are not durable and are easily worn out,wear fork touch the panel when moving caused trace lifting：Use the original factory fork：Buildup-CU64 M3 History Report.",
query_2,Please provide the detailed root cause of SM94 M3.,1,[18],"image from SM94 M6: Potential RC & YIP/潜在原因及改进 at row 28, column 6. Related text: 1：Fix Location(QP  level)：UBY：Environment/环境：Uball Jig：Defect mapping/缺陷分布(example)：A long, narrow indentation along the edge of the unit.：Magnetic force caused contact mark：1.Magnetic force distribution optimization and re-start validation for SM94：Historical investigation report/历史调查报告.",
query_2,Please provide the detailed root cause of SM94 M3.,1,[19],"- AU41 M3: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Random
- Potential Impact Factor(Process)/潜在影响因素(制程）: ENEPIG
- Type/类别
(5M1E): Mateiral/料
- Sub-factor/子因数: SR  residue on Pad surface
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: Pad discoloration, impacted large area, can not be removed, RC is SR residue, caused by SR Dev, Under the magnifying glass, it is confirmed that there is obvious unevenness
pad变色，大面积受影响，洗不掉，RC是SR残留物，由SR Dev引起，放大镜下确认有明显的凹凸不平
- Potential RC/潜在根源: Long Q_Time or over cure cause film/Ink can't  be removed  by SR Dev
- Improvement Action/改进行动: 1. define Lam to SXP Q_Time limit.
2. define Lam over cure re_work flow.
3.Add SLY offline alarm function for machine stop
- Historical investigation report/历史调查报告: SRSF - Au41  M3 History Report-001",
query_2,Please provide the detailed root cause of SM94 M3.,1,[20],"image from CU64 M3: Defect picture/缺陷图片 at row 16, column 2.",
query_2,Please provide the detailed root cause of SM94 M3.,1,[21],"- Example: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: Unit edge
- Potential Impact Factor（Process)/潜在影响因素: FI
- Type/类别
(5M1E): Man/人
- Sub-factor/子因数: Unit is out of pocket, unit cracks by pressure.
- Potential RC/潜在根源: RC it’s related with OOP issue,SR crack or SR crack and FM on the surface.
由于OOP 问题导致,SR 表面裂开或者SR 表面裂开且FM 残留在表面
- Improvement Action/改进行动: Train operator and update PI to make alll units put within pocket before stack/flip trays. 培训员工在叠盘或者翻盘前，让所有产品完整放在栅格内。
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告",
query_2,Please provide the detailed root cause of SM94 M3.,1,[22],"image from SM94 M1: Potential RC & YIP/潜在原因及改进 at row 29, column 6. Related text: 2：Fix Location(FP Level)：SXP：Environment/环境：Exposure  table：Defect mapping/缺陷分布(example)：Dent on fixed location of the full panels.   
The dent on SR surface looks smooth and no broken/scratch/crack：FM or SR residue on SXP table：1.Control sticky paper peeling frequency to clean SR residue;
2.Regular machine PM to clean FM,and to reduce parts abrasion;
3.Control environment FM by APC chart;：Historical investigation report/历史调查报告.",
query_3,Please provide me with the detailed root cause of SM94 M3.,1,[1],"- SM94 M3: Potential RC & YIP/潜在原因及改进
- No.: 1
- Distribution/分布: defect at unit edge,and defect units at panel edge
- Potential Impact Factor(Process)/潜在影响因素(制程）: BLY
- Type/类别
(5M1E): Method/法
- Sub-factor/子因数: Lamination module
- Defect mapping/缺陷分布: Defect mapping/缺陷分布
- Defect further description/缺陷深入阐述: Unit edge undulation at full panels edge
- Potential RC/潜在根源: BLY use High Temp recipe then lead to  ABF serious bleed out/undulation on the edge of the panel
- Improvement Action/改进行动: 1.BLY reduce High Temp recipe layer;
2.add Laser trimming to remove ABF bleed out;
- Historical investigation report/历史调查报告: Historical investigation report/历史调查报告","Based on the provided knowledge base, there are multiple documented root causes (Potential RC) for the **SM94 M3** defect, categorized by the specific defect type and distribution:

**1. Unit Edge Undulation (Defect at unit edge and panel edge)**
*   **Root Cause:** The use of a **High Temp recipe** in the **BLY** process led to serious **ABF (Ajinomoto Build-up Film) bleed-out**, resulting in undulation on the edge of the panel [ID:0][ID:9].
*   **Process Factor:** BLY (Build-up Layer) [ID:0].
*   **Sub-factor:** Lamination module [ID:0].

**2. Dent on Unit Fixed Area (Fix Location at unit level)**
*   **Root Cause:** In areas with **dense circuitry** or **very low copper density** (such as notch holes or maximum voids), the **SR (Solder Resist)** material was unable to fill the gaps completely [ID:10][ID:12].
*   **Process Factor:** SLY (Solder Layer) [ID:10][ID:12].
*   **Sub-factor:** Lamination module [ID:10][ID:12].

**Summary of Defect Description:**
The M3 mode is defined as ""Undulation on Top side SR (tidy and regular unflat)"" or a ""Visual discernable depression on the solder resist surface"" [ID:13]. The responsible processes are identified as **SLY** and **BLY** within the SRSF/Build Up departments [ID:13]. [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]"
